,rac,ec,V2,V258
89064,0.414213562,0.638614675,716,0.4329
89065,0,0.250937864,716,0.4329
89066,0.414213562,0.764903912,716,0.4329
89067,0,0.677388994,716,0.4329
89068,0,0.832491389,716,0.4329
89069,0,0.554221684,716,0.4329
89070,0.224744871,0.460950113,716,0.4329
89071,0,0.708706946,716,0.4329
89072,0.189207115,0.522284828,716,0.4329
89073,0.681792831,0.556187366,716,0.4329
89074,0.189207115,0.587401052,716,0.4329
89075,0,0.539890322,716,0.4329
89076,0,0.587401052,716,0.4329
89077,0,0.539890322,716,0.4329
89078,0.414213562,0.550785522,716,0.4329
89079,0,0.25992105,716,0.4329
89080,0.224744871,0.416681577,716,0.4329
89081,0.456475315,0.458595706,716,0.4329
89082,0,0.441919649,716,0.4329
89083,0,0.862844339,716,0.4329
89084,0.189207115,0.644547093,716,0.4329
89085,0,0.570058562,716,0.4329
89086,0.224744871,0.526073967,716,0.4329
89087,0.224744871,0.414213562,716,0.4329
89088,0.189207115,0.587401052,716,0.4329
89089,0,0.587401052,716,0.4329
89090,0,0.781797436,716,0.4329
89091,0.456475315,0.395153379,716,2.2801
89092,0.224744871,0.339553733,716,0.4329
89093,0.414213562,0.474055462,716,0.4329
89094,0.224744871,0.284604367,716,2.2801
89095,0.414213562,0.581754987,716,0.4329
89096,0.414213562,0.552108156,716,2.2801
89097,0.189207115,0.441919649,716,0.4329
89098,0.414213562,0.618500083,716,0.4329
89099,0,0.58941534,716,2.2801
89100,0.414213562,0.565853242,716,2.2801
89101,0.414213562,0.605392302,716,0.4329
89102,0,0.829045272,716,0.4329
89103,0.456475315,0.493459868,716,0.4329
89104,0,0.371886314,716,2.2801
89105,0.414213562,0.463532977,716,2.2801
89106,0.414213562,0.516306704,716,2.2801
89107,0.224744871,0.360044285,716,2.2801
89108,0.681792831,0.414213562,716,2.2801
89109,0.681792831,0.29042582,716,2.2801
89110,0.414213562,0.555474009,716,0.4329
89111,0.414213562,0.332363045,716,0.4329
89112,0.414213562,0.339553733,716,0.4329
89113,0.414213562,0.781797436,716,0.4329
89114,0.224744871,0.479106686,716,0.4329
89115,0.414213562,0.556543432,716,0.4329
89116,0.414213562,0.413638182,716,0.4329
89117,0.681792831,0.53681078,716,0.4329
89118,0.224744871,0.469612386,716,0.4329
89119,0.414213562,0.391773698,716,0.4329
89120,0.414213562,0.358879227,716,0.4329
89121,0.414213562,0.685040034,716,0.4329
89122,0.414213562,0.450543885,716,0.4329
89123,0.414213562,0.447022018,716,0.4329
89124,0.414213562,0.418545116,716,0.4329
89125,0.456475315,0.351933966,716,0.4329
89126,0.414213562,0.458953657,716,0.4329
89127,0.681792831,0.408980247,716,0.4329
89128,0.414213562,0.524941443,716,0.4329
89129,1,0.265028966,716,0.4329
89130,0.414213562,0.70134526,716,0.4329
89131,0,0.326853197,716,0.4329
89132,0,0.708706946,716,0.4329
89133,0,0.414213562,716,0.4329
89134,0,0.414213562,716,0.4329
89135,0.189207115,0.414213562,716,0.4329
89136,0,0.25992105,716,0.4329
89137,0,0.25992105,716,0.4329
89138,0,0.25992105,716,0.4329
89139,0,0.414213562,716,0.4329
89140,0.414213562,0.414213562,716,0.4329
89141,0.414213562,0.25992105,716,0.4329
89142,0.414213562,0.25992105,716,0.4329
89143,0.414213562,0.697214457,716,0.4329
89144,0.224744871,0.587401052,716,0.4329
89145,0.224744871,0.708706946,716,0.4329
89146,0.414213562,0.546783417,716,0.4329
89147,0.681792831,0.45068606,716,0.4329
89148,0.224744871,0.441919649,716,0.4329
89149,0,0.503598227,716,0.4329
89150,0,0.626952451,716,0.4329
89151,0.414213562,0.160637759,716,0.4329
89152,0.414213562,0.572350633,716,0.4329
89153,0.414213562,0.414213562,716,0.4329
89154,0.414213562,0.587401052,716,0.4329
89155,0.414213562,0.414213562,716,0.4329
89156,0.414213562,0.414213562,716,0.4329
89157,1,0.479106686,716,2.2801
89158,0.414213562,0.559999346,716,2.2801
89159,0,0.61608592,716,2.2801
89160,0.414213562,0.500591264,716,2.2801
89161,0,0.554122077,716,2.2801
89162,0.414213562,0.414213562,716,0.4329
89163,0,0.662882286,716,2.2801
89164,0.414213562,0.617510476,716,2.2801
89165,0.414213562,0.20212379,716,2.2801
89166,0.414213562,0.516306704,716,2.2801
89167,0.189207115,0.382771167,716,2.2801
89168,0.224744871,0.53384306,716,2.2801
89169,0.414213562,0.627565936,716,0.4329
89170,0.414213562,0.473769802,716,2.2801
89171,0.414213562,0.25992105,716,0.4329
89172,0.414213562,0.414213562,716,0.4329
89173,0.414213562,0.577447549,716,0.4329
89174,0.681792831,0.25992105,716,0.4329
89175,0.681792831,0.25992105,716,0.4329
89176,0,0.341384985,716,0.4329
89177,0.414213562,0.414213562,716,0.4329
89178,0.681792831,0.414213562,716,0.4329
89179,0.414213562,0.414213562,716,0.4329
89180,0.414213562,0.638614675,716,0.4329
89181,0.414213562,0.25992105,716,0.4329
89182,0.224744871,0.459705159,716,0.4329
89183,0.414213562,0.356201602,716,0.4329
89184,0.414213562,0.609482551,716,0.4329
89185,0,0.524513989,716,0.4329
89186,0.414213562,0.32829465,716,0.4329
89187,0.189207115,0.595710342,716,0.4329
89188,0.414213562,0.503598227,716,0.4329
89189,0.189207115,0.587401052,716,0.4329
89190,0.414213562,0.356201602,716,0.4329
89191,0.414213562,0.436289793,716,0.4329
89192,0.681792831,0.212036084,716,0.4329
89193,0.414213562,0.542577661,716,0.4329
89194,0.224744871,0.531189487,716,0.4329
89195,0.681792831,0.343017841,716,0.4329
89196,0.414213562,0.425620666,716,0.4329
89197,0.414213562,0.429259296,716,0.4329
89198,0.414213562,0.27623457,716,0.4329
89199,0.414213562,0.345218103,716,0.4329
89200,0.681792831,0.414213562,716,0.4329
89201,0.414213562,0.815594122,716,0.4329
89202,0.414213562,0.225045434,716,0.4329
89203,0.414213562,0.095486852,716,0.4329
89204,0.681792831,0.25992105,716,0.4329
89205,0.414213562,0.594669773,716,0.4329
89206,0.414213562,0.388694806,716,0.4329
89207,0.414213562,0.25992105,716,0.4329
89208,0,0.378735315,716,0.4329
89209,0,0.702455437,716,0.4329
89210,0.414213562,0.441521492,716,0.4329
89211,0.414213562,0.577086701,716,0.4329
89212,0.414213562,0.551753105,716,0.4329
89213,0.414213562,0.569312159,716,0.4329
89214,0.414213562,0.553997523,716,0.4329
89215,0.414213562,0.489605703,716,0.4329
89216,0.414213562,0.46476345,716,0.4329
89217,0.414213562,0.502539628,716,0.4329
89218,0.414213562,0.62291962,716,0.4329
89219,0.414213562,0.49897084,716,0.4329
89220,0.414213562,0.49897084,716,0.4329
89221,0.414213562,0.528372183,716,0.4329
89222,0.414213562,0.473213557,716,0.4329
89223,0.414213562,0.49897084,716,0.4329
89224,0.414213562,0.49897084,716,0.4329
89225,0.414213562,0.531189487,716,0.4329
89226,0.414213562,0.460950113,716,0.4329
89227,0.414213562,0.49897084,716,0.4329
89228,0.414213562,0.49897084,716,0.4329
89229,0.414213562,0.49897084,716,0.4329
89230,0.414213562,0.49897084,716,0.4329
89231,0.414213562,0.312889595,716,0.4329
89232,0.414213562,0.336783163,716,0.4329
89233,0.681792831,0.634562474,716,0.4329
89234,0.414213562,0.237118249,716,0.4329
89235,0.224744871,0.470620788,716,0.4329
89236,0,0.450137285,716,0.4329
89237,0,0.408980247,716,0.4329
89238,0.224744871,0.458262046,716,0.4329
89239,0.414213562,0.481364753,716,0.4329
89240,0.224744871,0.49061927,716,0.4329
89241,0,0.398994298,716,0.4329
89242,0.414213562,0.489001663,716,0.4329
89243,0.414213562,0.567169742,716,0.4329
89244,0.414213562,0.487876613,716,0.4329
89245,0.414213562,0.571397634,716,0.4329
89246,0.414213562,0.547677254,716,0.4329
89247,0.414213562,0.447022018,716,0.4329
89248,0.681792831,0.583944279,716,0.4329
89249,0.414213562,0.587401052,716,0.4329
89250,0.681792831,0.520639675,716,0.4329
89251,0.414213562,0.417224045,716,0.4329
89252,0.414213562,0.375452558,716,0.4329
89253,0,0.561544478,716,0.4329
89254,0.224744871,0.372222986,716,0.4329
89255,0.414213562,0.312611588,716,0.4329
89256,0.414213562,0.432197173,716,0.4329
89257,0,0.493459868,716,0.4329
89258,0,0.487732068,716,0.4329
89259,0,0.475826715,716,0.4329
89260,0.414213562,0.543893295,716,0.4329
89261,0,0.466765872,716,0.4329
89262,0,0.368108266,716,0.4329
89263,0,0.371648072,716,0.4329
89264,0,0.519136319,716,0.4329
89265,0.414213562,0.346547525,716,0.4329
89266,0.414213562,0.323108433,716,2.2801
89267,0.414213562,0.409650393,716,2.2801
89268,0.681792831,0.425627057,716,2.2801
89269,0.414213562,0.467202085,716,2.2801
89270,0.414213562,0.459287476,716,2.2801
89271,1,0.373242091,716,0.4329
89272,0.414213562,0.544352446,716,0.4329
89273,0.414213562,0.514807632,716,0.4329
89274,0.414213562,0.552417589,716,0.4329
89275,0.414213562,0.474671467,716,0.4329
89276,0.414213562,0.447022018,716,0.4329
89277,0,0.554122077,716,0.4329
89278,0.414213562,0.527167649,716,0.4329
89279,0.224744871,0.473668745,716,0.4329
89280,0,0.445021977,716,0.4329
89281,0,0.63460698,716,0.4329
89282,0,0.448760787,716,0.4329
89283,0.414213562,0.251425741,716,0.4329
89284,0.681792831,0.325547367,716,0.4329
89285,0.414213562,0.305045368,716,0.4329
89286,0.414213562,0.379278659,716,0.4329
89287,0.414213562,0.468159478,716,0.4329
89288,0.414213562,0.422672086,716,0.4329
89289,0.414213562,0.325850661,716,0.4329
89290,0.414213562,0.318214037,716,0.4329
89291,0.414213562,0.542101189,716,0.4329
89292,0.414213562,0.567716655,716,0.4329
89293,0.414213562,0.459839713,716,0.4329
89294,0.414213562,0.54068143,716,0.4329
89295,0.414213562,0.551753105,716,0.4329
89296,0.414213562,0.49897084,716,0.4329
89297,0.414213562,0.459245769,716,0.4329
89298,0.414213562,0.323108433,716,0.4329
89299,0.681792831,0.618500083,716,0.4329
89300,0.414213562,0.627724068,716,0.4329
89301,0.681792831,0.533055463,716,0.4329
89302,0.414213562,0.522284828,716,0.4329
89303,0.414213562,0.587401052,716,0.4329
89304,0.414213562,0.49897084,716,0.4329
89305,0.414213562,0.522284828,716,0.4329
89306,0.414213562,0.522284828,716,0.4329
89307,0.414213562,0.638614675,716,0.4329
89308,0.414213562,0.618500083,716,0.4329
89309,0.414213562,0.371886314,716,0.4329
89310,0.414213562,0.441919649,716,0.4329
89311,0.414213562,0.471058147,716,2.2801
89312,0.414213562,0.247975524,716,2.2801
89313,0.414213562,0.500221068,716,2.2801
89314,0.414213562,0.374932243,716,2.2801
89315,0.224744871,0.546048078,716,2.2801
89316,0.414213562,0.285284442,716,2.2801
89317,0.224744871,0.333780679,716,2.2801
89318,0.414213562,0.486966874,716,2.2801
89319,0.414213562,0.48044186,716,2.2801
89320,0.224744871,0.303009402,716,2.2801
89321,0.224744871,0.374932243,716,2.2801
89322,0,0.46555864,716,2.2801
89323,0.414213562,0.355136999,716,2.2801
89324,0.224744871,0.440047945,716,2.2801
89325,0.414213562,0.43174715,716,2.2801
89326,0.224744871,0.648191009,716,2.2801
89327,0.414213562,0.368108266,716,2.2801
89328,0.414213562,0.311987575,716,2.2801
89329,0.414213562,0.376835274,716,2.2801
89330,0.224744871,0.499457457,716,2.2801
89331,0.414213562,0.454239608,716,2.2801
89332,0.414213562,0.486966874,716,2.2801
89333,0,0.55009342,716,2.2801
89334,0.414213562,0.355136999,716,2.2801
89335,0.414213562,0.457110795,716,2.2801
89336,0.224744871,0.406718562,716,2.2801
89337,0.189207115,0.35855008,716,2.2801
89338,0,0.446287004,716,2.2801
89339,0.414213562,0.414560622,716,2.2801
89340,0.414213562,0.410852656,716,2.2801
89341,0.414213562,0.361624819,716,2.2801
89342,0.414213562,0.470360797,716,2.2801
89343,0.414213562,0.453550231,716,2.2801
89344,0.414213562,0.520264532,716,2.2801
89345,0.414213562,0.390969901,716,2.2801
89346,0.414213562,0.54068143,716,2.2801
89347,0.414213562,0.293987596,716,2.2801
89348,0.414213562,0.353396599,716,2.2801
89349,0.414213562,0.443674885,716,2.2801
89350,0.414213562,0.406067986,716,2.2801
89351,0.414213562,0.382001847,716,2.2801
89352,0.414213562,0.433319147,716,2.2801
89353,0.414213562,0.478182402,716,2.2801
89354,0.414213562,0.418893238,716,2.2801
89355,0.414213562,0.63281422,716,0.4329
89356,0.414213562,0.580841469,716,0.4329
89357,0.414213562,0.554122077,716,0.4329
89358,0.414213562,0.551007122,716,0.4329
89359,0.456475315,0.471908225,716,0.4329
89360,0.681792831,0.310563818,716,0.4329
89361,0.414213562,0.247975524,716,0.4329
89362,0.456475315,0.600205093,716,0.4329
89363,0.414213562,0.427169417,716,2.2801
89364,0.414213562,0.497264934,716,2.2801
89365,0.414213562,0.496212817,716,0.4329
89366,0.224744871,0.63477624,716,0.4329
89367,0.224744871,0.515994323,716,0.4329
89368,0.224744871,0.40218952,716,0.4329
89369,0.414213562,0.585106245,716,0.4329
89370,0.224744871,0.699274447,716,0.4329
89371,0.224744871,0.539485844,716,2.2801
89372,0.224744871,0.394194839,716,2.2801
89373,0.456475315,0.543460529,716,2.2801
89374,0.456475315,0.510326823,716,2.2801
89375,0.224744871,0.471058147,716,2.2801
89376,0.189207115,0.434147416,716,2.2801
89377,0.681792831,0.374122267,716,2.2801
89378,0.414213562,0.312611588,716,2.2801
89379,0.414213562,0.448016878,716,2.2801
89380,0.414213562,0.416681577,716,2.2801
89381,0.456475315,0.249208846,716,2.2801
89382,0.414213562,0.236064034,716,2.2801
89383,0.414213562,0.350358628,716,0.4329
89384,0.414213562,0.447569614,716,0.4329
89385,0.414213562,0.427169417,716,2.2801
89386,0.414213562,0.363284156,716,0.4329
89387,0.414213562,0.452451967,716,0.4329
89388,0.414213562,0.508978383,716,0.4329
89389,0.414213562,0.363509431,716,0.4329
89390,1,0.4046779,716,0.4329
89391,0.414213562,0.561748695,716,0.4329
89392,0.224744871,0.450021065,716,2.2801
89393,0.414213562,0.557442909,716,2.2801
89394,0.414213562,0.282240766,716,2.2801
89395,0.224744871,0.450875779,716,2.2801
89396,0.414213562,0.457253614,716,2.2801
89397,0.414213562,0.382952004,716,2.2801
89398,0.414213562,0.347325652,716,2.2801
89399,0.681792831,0.425620666,716,2.2801
89400,0.414213562,0.450875779,716,2.2801
89401,0.189207115,0.347325652,716,2.2801
89402,0.189207115,0.28990995,716,2.2801
89403,0.681792831,0.459287476,716,2.2801
89404,0,0.328073397,716,2.2801
89405,0.414213562,0.315481707,716,2.2801
89406,0.414213562,0.443344638,716,2.2801
89407,0.681792831,0.373242091,716,2.2801
89408,0.414213562,0.395230262,716,2.2801
89409,0.414213562,0.43174715,716,2.2801
89410,0.414213562,0.352868969,716,2.2801
89411,0.414213562,0.529884678,716,2.2801
89412,0.414213562,0.60278808,716,2.2801
89413,0.414213562,0.602467234,716,2.2801
89414,0.414213562,0.578879926,716,2.2801
89415,0.414213562,0.556543432,716,2.2801
89416,0.681792831,0.738806552,716,2.2801
89417,0.414213562,0.490251533,716,2.2801
89418,0.189207115,0.626179,716,2.2801
89419,0.681792831,0.481347607,716,2.2801
89420,1,0.587401052,716,0.4329
89421,0.414213562,0.414213562,716,0.4329
89422,0.414213562,0.781797436,716,0.4329
89423,0.414213562,0.522284828,716,0.4329
89424,0.681792831,0.414213562,716,0.4329
89425,0.414213562,0.441589804,716,0.4329
89426,0.414213562,0.660952061,716,0.4329
89427,0.414213562,0.499757679,716,0.4329
89428,0.414213562,0.333780679,716,2.2801
89429,0.414213562,0.382248083,716,0.4329
89430,0.681792831,0.418220617,716,0.4329
89431,0.414213562,0.573904521,716,0.4329
89432,0.414213562,0.427169417,716,0.4329
89433,0.681792831,0.315481707,716,0.4329
89434,0.414213562,0.403635466,716,0.4329
89435,0.681792831,0.748170558,716,0.4329
89436,0.681792831,0.414213562,716,0.4329
89437,0.681792831,0.356068686,716,0.4329
89438,0.414213562,0.630557381,716,0.4329
89439,0.414213562,0.656173108,716,0.4329
89440,0.681792831,0.497264934,716,0.4329
89441,0.414213562,0.573904521,716,0.4329
89442,0.414213562,0.477541802,716,0.4329
89443,1,0.387523892,716,0.4329
89444,0.414213562,0.287751087,716,0.4329
89445,0.414213562,0.488217049,716,0.4329
89446,0.414213562,0.43530299,716,0.4329
89447,0.414213562,0.487876613,716,0.4329
89448,0.224744871,0.579322623,716,0.4329
89449,0.414213562,0.552905541,716,0.4329
89450,0.414213562,0.489605703,716,0.4329
89451,0.414213562,0.589207505,716,0.4329
89452,1,0.382248083,716,0.4329
89453,0.189207115,0.580823171,716,0.4329
89454,0.681792831,0.455578924,716,0.4329
89455,0.681792831,0.439266597,716,0.4329
89456,0.414213562,0.374368542,716,0.4329
89457,0.681792831,0.378168191,716,0.4329
89458,0.414213562,0.462578602,716,0.4329
89459,1,0.48719457,716,0.4329
89460,1,0.422672086,716,0.4329
89461,0.681792831,0.471202333,716,0.4329
89462,0.414213562,0.430241944,716,0.4329
89463,0.224744871,0.600763535,716,0.4329
89464,0.414213562,0.496212817,716,0.4329
89465,0.414213562,0.439266597,716,0.4329
89466,0.414213562,0.695848015,716,0.4329
89467,0.414213562,0.69234053,716,0.4329
89468,0.456475315,0.267456738,716,0.4329
89469,0.681792831,0.448447516,716,0.4329
89470,1,0.539485844,716,0.4329
89471,0.414213562,0.534413243,716,0.4329
89472,0.414213562,0.781797436,716,0.4329
89473,0.414213562,0.406825005,716,0.4329
89474,0.414213562,0.534413243,716,0.4329
89475,0.414213562,0.33391141,716,0.4329
89476,0.414213562,0.434714539,716,0.4329
89477,0.414213562,0.213851737,716,0.4329
89478,0.414213562,0.416681577,716,2.2801
89479,0.414213562,0.370733862,716,0.4329
89480,0.414213562,0.535414492,716,0.4329
89481,1,0.39065171,716,2.2801
89482,0.414213562,0.321264369,716,2.2801
89483,0.414213562,0.270083624,716,2.2801
89484,0.414213562,0.294966038,716,2.2801
89485,0.414213562,0.339008728,716,2.2801
89486,0.414213562,0.387006416,716,2.2801
89487,0.414213562,0.377372251,716,2.2801
89488,0.681792831,0.336783163,716,2.2801
89489,0.414213562,0.277805327,716,2.2801
89490,0.414213562,0.300569329,716,2.2801
89491,0,0.25992105,716,2.2801
89492,0,0.461977433,716,2.2801
89493,0.414213562,0.456569338,716,2.2801
89494,0.681792831,0.400805163,716,2.2801
89495,0.414213562,0.269437153,716,2.2801
89496,0.414213562,0.290036381,716,2.2801
89497,0,0.487876613,716,2.2801
89498,0.414213562,0.516445176,716,2.2801
89499,0.414213562,0.587401052,716,2.2801
89500,0.681792831,0.25992105,716,2.2801
89501,0.414213562,0.758798877,716,2.2801
89502,0.681792831,0.522284828,716,2.2801
89503,0.414213562,0.660564667,716,2.2801
89504,0.414213562,0.43462259,716,2.2801
89505,0.414213562,0.419868759,716,2.2801
89506,1,0.642921239,716,2.2801
89507,0.189207115,0.47784626,716,2.2801
89508,0.681792831,0.193406704,716,0.4329
89509,0.414213562,0.414213562,716,2.2801
89510,0.414213562,0.556543432,716,2.2801
89511,0.414213562,0.537392355,716,0.4329
89512,0,0.537813594,716,0.4329
89513,0.224744871,0.535151245,716,0.4329
89514,0.224744871,0.659442983,716,0.4329
89515,0.414213562,0.355136999,716,2.2801
89516,0.414213562,0.57493154,716,2.2801
89517,0.414213562,0.405024521,716,2.2801
89518,0.414213562,0.776618482,716,2.2801
89519,0.224744871,0.480570428,716,0.4329
89520,0.414213562,0.535649607,716,0.4329
89521,0,0.20212379,716,0.4329
89522,0.224744871,0.792630196,716,0.4329
89523,0.681792831,0.430976721,716,2.2801
89524,0.681792831,0.413751486,716,0.4329
89525,0.224744871,0.534509976,716,0.4329
89526,0.414213562,0.532326651,716,0.4329
89527,0.224744871,0.52679774,716,0.4329
89528,0.414213562,0.49390402,716,0.4329
89529,0.224744871,0.587401052,716,0.4329
89530,0.224744871,0.749549406,716,0.4329
89531,1,0.497264934,716,0.4329
89532,0.681792831,0.755161192,716,0.4329
89533,0.414213562,0.599817493,716,0.4329
89534,0.414213562,0.414213562,716,0.4329
89535,0,0.414213562,716,0.4329
89536,0.414213562,0.425620666,716,0.4329
89537,0.414213562,0.462311943,716,0.4329
89538,0.414213562,0.25992105,716,0.4329
89539,0.414213562,0.439266597,716,0.4329
89540,0.414213562,0.468159478,716,0.4329
89541,0.224744871,0.459696641,716,0.4329
89542,0.414213562,0.414213562,716,0.4329
89543,0.224744871,0.25992105,716,0.4329
89544,0.414213562,0.193406704,716,0.4329
89545,0,0.122462048,716,0.4329
89546,0.414213562,0.414213562,716,0.4329
89547,0.414213562,0.392871442,716,0.4329
89548,0.414213562,0.481364753,716,0.4329
89549,0,0.541792491,716,0.4329
89550,0.414213562,0.414213562,716,0.4329
89551,0,0.414213562,716,2.2801
89552,0.414213562,0.414213562,716,2.2801
89553,0,0.747160929,716,2.2801
89554,0,0.811838969,716,2.2801
89555,0.414213562,0.414213562,716,2.2801
89556,0.414213562,0.25992105,716,2.2801
89557,0.189207115,0.25992105,716,2.2801
89558,0.414213562,0.527069775,716,2.2801
89559,0.414213562,0.362347512,716,2.2801
89560,0.414213562,0.394799303,716,2.2801
89561,0,0.464428379,716,2.2801
89562,0.224744871,0.397196375,716,2.2801
89563,0.224744871,0.467202085,716,2.2801
89564,0.414213562,0.52679774,716,2.2801
89565,0.414213562,0.551370286,716,2.2801
89566,0.414213562,0.459839713,716,2.2801
89567,0.414213562,0.473213557,716,2.2801
89568,0.414213562,0.483672751,716,2.2801
89569,0.224744871,0.510326823,716,2.2801
89570,0.414213562,0.522284828,716,2.2801
89571,0,0.355136999,716,2.2801
89572,0.414213562,0.559999346,716,2.2801
89573,0.414213562,0.362993634,716,2.2801
89574,0.224744871,0.549100528,716,2.2801
89575,0.456475315,0.462578602,716,2.2801
89576,0.224744871,0.419729604,716,2.2801
89577,0.414213562,0.303009402,716,2.2801
89578,0.414213562,0.442462127,716,2.2801
89579,0.414213562,0.559134868,716,0.4329
89580,0.414213562,0.542676529,716,0.4329
89581,0.224744871,0.471058147,716,0.4329
89582,0,0.519588107,716,0.4329
89583,0.414213562,0.471058147,716,2.2801
89584,0.414213562,0.340638691,716,2.2801
89585,0.414213562,0.337923279,716,2.2801
89586,0.414213562,0.382617027,716,2.2801
89587,0.224744871,0.410852656,716,2.2801
89588,0.224744871,0.471320251,716,2.2801
89589,0,0.131515872,716,2.2801
89590,0,0.199637464,716,2.2801
89591,0.414213562,0.675327044,716,0.4329
89592,0.414213562,0.319068298,716,0.4329
89593,0.414213562,0.832491389,716,0.4329
89594,0.414213562,0.524009041,716,0.4329
89595,0.681792831,0.503598227,716,2.2801
89596,0.224744871,0.377372251,716,2.2801
89597,0.456475315,0.441919649,716,0.4329
89598,0,0.573266297,716,0.4329
89599,0.414213562,0.660525818,716,0.4329
89600,0.414213562,0.485997217,716,0.4329
89601,0.681792831,0.360355472,716,2.2801
89602,0.414213562,0.43174715,716,0.4329
89603,0.224744871,0.588235809,716,0.4329
89604,0.456475315,0.286168104,716,0.4329
89605,0.189207115,0.364522065,716,2.2801
89606,0.414213562,0.379278659,716,0.4329
89607,0.414213562,0.587401052,716,0.4329
89608,0.414213562,0.43530299,716,0.4329
89609,0.414213562,0.386722549,716,0.4329
89610,0.414213562,0.443674885,716,0.4329
89611,0.414213562,0.638614675,716,0.4329
89612,0.414213562,0.523066891,716,0.4329
89613,0.414213562,0.522284828,716,0.4329
89614,0.414213562,0.470168531,716,0.4329
89615,0.414213562,0.552108156,716,0.4329
89616,0.414213562,0.441919649,716,0.4329
89617,0.414213562,0.371572489,716,0.4329
89618,0.414213562,0.441919649,716,0.4329
89619,0.414213562,0.267580968,716,0.4329
89620,0.414213562,0.274200715,716,0.4329
89621,0.224744871,0.41561117,716,0.4329
89622,0.414213562,0.497264934,716,0.4329
89623,0.414213562,0.449689366,716,0.4329
89624,0.224744871,0.54141213,716,0.4329
89625,0.414213562,0.475127105,716,0.4329
89626,0,0.412918641,716,0.4329
89627,0.414213562,0.431540653,716,0.4329
89628,0.414213562,0.396534039,716,0.4329
89629,0,0.371328154,716,0.4329
89630,0.414213562,0.259632837,716,0.4329
89631,0.414213562,0.55511982,716,0.4329
89632,0.414213562,0.464428379,716,0.4329
89633,0.414213562,0.533527066,716,0.4329
89634,0.414213562,0.556543432,716,0.4329
89635,0.414213562,0.459696641,716,0.4329
89636,0.414213562,0.845182396,716,0.4329
89637,0.414213562,0.570058562,716,0.4329
89638,0.414213562,0.657130158,716,2.2801
89639,0.414213562,0.404540234,716,2.2801
89640,0.414213562,0.595710342,716,0.4329
89641,0.414213562,0.519220034,716,0.4329
89642,0.224744871,0.433302557,716,0.4329
89643,0.414213562,0.47410701,716,2.2801
89644,0.414213562,0.581167212,716,0.4329
89645,0.224744871,0.195974349,716,2.2801
89646,0.414213562,0.445451723,716,0.4329
89647,0.414213562,0.439108884,716,0.4329
89648,0,0.492546716,716,0.4329
89649,0.414213562,0.358187559,716,0.4329
89650,0.414213562,0.486261983,716,0.4329
89651,0.189207115,0.319510858,716,2.2801
89652,0.456475315,0.425620666,716,0.4329
89653,0.414213562,0.446336063,716,0.4329
89654,0.414213562,0.406622102,716,0.4329
89655,0.414213562,0.423542489,716,0.4329
89656,0,0.433319147,716,0.4329
89657,0,0.423542489,716,0.4329
89658,0.414213562,0.572268911,716,2.2801
89659,0.414213562,0.481364753,716,2.2801
89660,0.414213562,0.413217894,716,2.2801
89661,0.414213562,0.447685638,716,2.2801
89662,0.414213562,0.557449891,716,2.2801
89663,1,0.45068606,716,2.2801
89664,0.414213562,0.473769802,716,0.4329
89665,0.681792831,0.368108266,716,0.4329
89666,0.681792831,0.287751087,716,0.4329
89667,0.681792831,0.544316316,716,0.4329
89668,0,0.531845166,716,2.2801
89669,0.224744871,0.368898852,716,2.2801
89670,0.414213562,0.483484944,716,2.2801
89671,0.414213562,0.497264934,716,2.2801
89672,0.681792831,0.430241944,716,0.4329
89673,0.414213562,0.524009041,716,0.4329
89674,0.414213562,0.453550231,716,0.4329
89675,0.414213562,0.314706754,716,2.2801
89676,0,0.461282411,716,2.2801
89677,0.681792831,0.341513497,716,2.2801
89678,0,0.427960725,716,2.2801
89679,0.414213562,0.487876613,716,0.4329
89680,0,0.492775266,716,2.2801
89681,0.224744871,0.549482786,716,0.4329
89682,0,0.648191009,716,0.4329
89683,0.414213562,0.412683292,716,0.4329
89684,0.414213562,0.309275791,716,0.4329
89685,0.224744871,0.474055462,716,0.4329
89686,0.414213562,0.521006034,716,0.4329
89687,0.414213562,0.570005307,716,0.4329
89688,0.414213562,0.418893238,716,0.4329
89689,0.414213562,0.516870368,716,0.4329
89690,0.414213562,0.573436584,716,2.2801
89691,0.681792831,0.521665477,716,2.2801
89692,0.414213562,0.68734587,716,0.4329
89693,0.224744871,0.562767782,716,0.4329
89694,0.414213562,0.490960334,716,0.4329
89695,0.414213562,0.847757682,716,0.4329
89696,0.681792831,0.414213562,716,0.4329
89697,0.414213562,0.432197173,716,2.2801
89698,0.456475315,0.533055463,716,2.2801
89699,0.681792831,0.586283452,716,0.4329
89700,0.681792831,0.363284156,716,2.2801
89701,0.414213562,0.300569329,716,0.4329
89702,0.414213562,0.454672096,716,0.4329
89703,0.414213562,0.543893295,716,0.4329
89704,0.414213562,0.578638193,716,2.2801
89705,0.414213562,0.584288999,716,0.4329
89706,0.414213562,0.502335131,716,2.2801
89707,0.414213562,0.479106686,716,0.4329
89708,0.414213562,0.784233263,716,0.4329
89709,0,0.438681023,716,2.2801
89710,0.414213562,0.607081838,716,0.4329
89711,0.414213562,0.302771836,716,0.4329
89712,0.414213562,0.519240495,716,0.4329
89713,0.414213562,0.625343991,716,0.4329
89714,0.414213562,0.7612536,716,0.4329
89715,0.414213562,0.473769802,716,0.4329
89716,0.224744871,0.371886314,716,0.4329
